timestamp,server_id,role,region,cpu_usage_pct,memory_usage_pct,disk_io_mbs,network_latency_ms,packet_loss_pct,error_rate_5xx,active_connections,temperature_celsius,incident_type,is_anomaly,failure_within_1h
2026-08-01 10:24:00,srv-api-03,API Gateway,us-east-1,30.73,46.79,17.49,20.57,0.077,0.021,133,53.0,None,0,0
2026-08-01 10:32:00,srv-api-03,API Gateway,us-east-1,34.45,50.13,14.95,23.57,0.103,0.001,136,53.3,None,0,0
2026-08-01 10:40:00,srv-api-03,API Gateway,us-east-1,30.86,46.46,29.22,25.22,0.032,0.002,207,53.3,None,0,0
2026-08-01 10:48:00,srv-api-03,API Gateway,us-east-1,30.04,46.89,24.84,23.65,0.036,0.003,143,49.0,None,0,0
2026-08-01 10:56:00,srv-api-03,API Gateway,us-east-1,29.52,47.74,15.87,23.7,0.045,0.004,165,51.9,None,0,0
2026-08-01 11:04:00,srv-api-03,API Gateway,us-east-1,35.52,47.48,23.55,23.6,0.043,0.0,130,55.2,None,0,0
2026-08-01 11:12:00,srv-api-03,API Gateway,us-east-1,30.55,47.71,20.06,26.66,0.063,0.021,203,53.3,None,0,0
2026-08-01 11:20:00,srv-api-03,API Gateway,us-east-1,20.97,45.0,24.29,23.97,0.008,0.012,149,49.7,None,0,0
2026-08-01 11:28:00,srv-api-03,API Gateway,us-east-1,24.71,48.08,31.14,21.44,0.052,0.03,141,53.0,None,0,0
2026-08-01 11:36:00,srv-api-03,API Gateway,us-east-1,27.76,47.52,22.77,22.23,0.006,0.003,130,49.4,None,0,0
2026-08-01 11:44:00,srv-api-03,API Gateway,us-east-1,29.24,49.69,28.28,22.12,0.02,0.02,183,52.9,None,0,0
2026-08-01 11:52:00,srv-api-03,API Gateway,us-east-1,23.16,43.67,19.61,23.28,0.044,0.0,112,50.6,None,0,0
2026-08-01 12:00:00,srv-api-03,API Gateway,us-east-1,34.21,49.96,24.09,24.96,0.004,0.004,126,54.1,None,0,0
2026-08-01 12:08:00,srv-api-03,API Gateway,us-east-1,29.75,47.69,31.03,23.27,0.03,0.038,195,52.2,None,0,0
2026-08-01 12:16:00,srv-api-03,API Gateway,us-east-1,36.76,47.59,25.39,21.4,0.005,0.0,140,54.4,None,0,0
2026-08-01 12:24:00,srv-api-03,API Gateway,us-east-1,32.65,46.98,22.37,22.34,0.026,0.022,167,52.0,None,0,0
2026-08-01 12:32:00,srv-api-03,API Gateway,us-east-1,28.47,47.9,29.42,23.7,0.01,0.013,157,50.1,None,0,0
2026-08-01 12:40:00,srv-api-03,API Gateway,us-east-1,31.18,47.84,26.88,23.06,0.072,0.002,175,51.9,None,0,0
2026-08-01 12:48:00,srv-api-03,API Gateway,us-east-1,25.29,48.56,28.74,24.72,0.117,0.006,109,48.8,None,0,0
2026-08-01 12:56:00,srv-api-03,API Gateway,us-east-1,27.23,47.59,25.53,21.15,0.094,0.016,94,50.9,None,0,0
2026-08-01 13:04:00,srv-api-03,API Gateway,us-east-1,34.88,49.55,19.29,23.93,0.014,0.048,105,53.7,None,0,0
2026-08-01 13:12:00,srv-api-03,API Gateway,us-east-1,20.76,47.9,17.34,24.41,0.028,0.001,189,50.8,None,0,0
2026-08-01 13:20:00,srv-api-03,API Gateway,us-east-1,27.35,44.78,28.36,23.29,0.053,0.005,128,52.1,None,0,0
2026-08-01 13:28:00,srv-api-03,API Gateway,us-east-1,27.64,48.97,21.38,20.93,0.122,0.041,82,52.8,None,0,0
2026-08-01 13:36:00,srv-api-03,API Gateway,us-east-1,23.15,47.29,28.32,23.1,0.002,0.019,148,50.7,None,0,0
2026-08-01 13:44:00,srv-api-03,API Gateway,us-east-1,28.32,47.18,28.09,25.63,0.029,0.019,159,51.8,None,0,0
2026-08-01 13:52:00,srv-api-03,API Gateway,us-east-1,30.84,47.99,25.49,24.24,0.057,0.0,137,52.9,None,0,0
2026-08-01 14:00:00,srv-api-03,API Gateway,us-east-1,27.57,51.33,19.37,21.0,0.023,0.06,148,51.7,None,0,0
2026-08-01 14:08:00,srv-api-03,API Gateway,us-east-1,26.87,48.91,16.73,23.74,0.093,0.01,93,51.4,None,0,0
2026-08-01 14:16:00,srv-api-03,API Gateway,us-east-1,21.06,46.38,27.68,22.12,0.004,0.062,146,49.9,None,0,0
2026-08-01 14:24:00,srv-api-03,API Gateway,us-east-1,26.17,49.1,36.17,24.64,0.071,0.002,169,51.2,None,0,0
2026-08-01 14:32:00,srv-api-03,API Gateway,us-east-1,27.46,45.92,26.57,22.32,0.044,0.041,122,53.9,None,0,0
2026-08-01 14:40:00,srv-api-03,API Gateway,us-east-1,25.49,49.12,21.61,22.59,0.156,0.027,169,50.7,None,0,0
2026-08-01 14:48:00,srv-api-03,API Gateway,us-east-1,27.51,48.36,23.93,25.17,0.028,0.032,160,51.6,None,0,0
2026-08-01 14:56:00,srv-api-03,API Gateway,us-east-1,23.6,48.14,26.9,20.06,0.072,0.034,160,51.4,None,0,0
2026-08-01 15:04:00,srv-api-03,API Gateway,us-east-1,23.55,49.52,17.52,19.99,0.273,0.023,116,48.3,None,0,0
2026-08-01 15:12:00,srv-api-03,API Gateway,us-east-1,24.42,49.3,32.93,24.44,0.005,0.051,144,51.2,None,0,0
2026-08-01 15:20:00,srv-api-03,API Gateway,us-east-1,29.46,50.41,24.06,20.77,0.026,0.0,110,51.7,None,0,0
2026-08-01 15:28:00,srv-api-03,API Gateway,us-east-1,22.8,49.17,28.92,22.28,0.011,0.005,145,48.8,None,0,0
2026-08-01 15:36:00,srv-api-03,API Gateway,us-east-1,22.68,52.83,33.99,25.43,0.011,0.055,115,49.8,None,0,0
2026-08-01 15:44:00,srv-api-03,API Gateway,us-east-1,30.86,50.86,26.17,21.41,0.086,0.096,155,54.6,None,0,0
2026-08-01 15:52:00,srv-api-03,API Gateway,us-east-1,27.35,48.21,21.64,23.39,0.017,0.004,131,52.9,None,0,0
2026-08-01 16:00:00,srv-api-03,API Gateway,us-east-1,20.77,47.41,26.5,25.96,0.001,0.039,118,49.5,None,0,0
2026-08-01 16:08:00,srv-api-03,API Gateway,us-east-1,24.95,46.34,21.83,20.93,0.028,0.038,169,49.9,None,0,0
2026-08-01 16:16:00,srv-api-03,API Gateway,us-east-1,23.83,46.81,16.1,23.66,0.005,0.0,151,50.6,None,0,0
2026-08-01 16:24:00,srv-api-03,API Gateway,us-east-1,22.82,51.76,24.98,22.45,0.007,0.028,117,51.8,None,0,0
2026-08-01 16:32:00,srv-api-03,API Gateway,us-east-1,25.16,47.79,26.92,22.13,0.078,0.044,122,49.9,None,0,0
2026-08-01 16:40:00,srv-api-03,API Gateway,us-east-1,29.08,46.46,17.35,19.46,0.129,0.005,138,50.6,None,0,0
2026-08-01 16:48:00,srv-api-03,API Gateway,us-east-1,22.65,47.7,15.65,20.54,0.042,0.036,119,51.7,None,0,0
2026-08-01 16:56:00,srv-api-03,API Gateway,us-east-1,18.98,47.73,18.6,21.53,0.096,0.018,120,49.3,None,0,0
2026-08-01 17:04:00,srv-api-03,API Gateway,us-east-1,21.86,48.45,23.76,21.07,0.008,0.01,162,48.8,None,0,0
2026-08-01 17:12:00,srv-api-03,API Gateway,us-east-1,22.65,48.52,23.09,19.41,0.031,0.013,150,49.8,None,0,0
2026-08-01 17:20:00,srv-api-03,API Gateway,us-east-1,25.11,46.86,13.68,25.99,0.036,0.033,123,50.2,None,0,0
2026-08-01 17:28:00,srv-api-03,API Gateway,us-east-1,28.0,46.21,19.6,21.77,0.002,0.031,146,50.7,None,0,0
2026-08-01 17:36:00,srv-api-03,API Gateway,us-east-1,26.48,46.97,14.56,26.0,0.115,0.001,127,52.2,None,0,0
2026-08-01 17:44:00,srv-api-03,API Gateway,us-east-1,21.07,50.78,18.37,20.17,0.019,0.011,73,52.0,None,0,0
2026-08-01 17:52:00,srv-api-03,API Gateway,us-east-1,19.43,47.26,19.3,23.85,0.078,0.01,96,50.6,None,0,0
2026-08-01 18:00:00,srv-api-03,API Gateway,us-east-1,22.88,51.54,15.3,22.26,0.035,0.013,115,50.1,None,0,0
2026-08-01 18:08:00,srv-api-03,API Gateway,us-east-1,19.96,48.25,6.38,20.8,0.01,0.004,37,50.0,None,0,0
2026-08-01 18:16:00,srv-api-03,API Gateway,us-east-1,23.45,49.41,18.89,24.86,0.001,0.016,122,49.3,None,0,0
2026-08-01 18:24:00,srv-api-03,API Gateway,us-east-1,22.01,45.1,16.59,19.25,0.091,0.06,150,53.6,None,0,0
2026-08-01 18:32:00,srv-api-03,API Gateway,us-east-1,19.09,49.75,22.28,21.13,0.03,0.004,122,47.9,None,0,0
2026-08-01 18:40:00,srv-api-03,API Gateway,us-east-1,22.81,48.09,7.13,24.22,0.048,0.025,68,49.9,None,0,0
2026-08-01 18:48:00,srv-api-03,API Gateway,us-east-1,19.69,47.96,17.2,24.9,0.076,0.06,110,49.3,None,0,0
2026-08-01 18:56:00,srv-api-03,API Gateway,us-east-1,19.94,44.98,13.77,21.94,0.007,0.018,107,49.7,None,0,0
2026-08-01 19:04:00,srv-api-03,API Gateway,us-east-1,16.2,48.42,19.78,18.17,0.028,0.054,82,49.7,None,0,0
2026-08-01 19:12:00,srv-api-03,API Gateway,us-east-1,19.4,50.42,18.59,19.86,0.01,0.004,134,52.5,None,0,0
2026-08-01 19:20:00,srv-api-03,API Gateway,us-east-1,20.55,45.28,23.33,19.32,0.006,0.026,89,50.2,None,0,0
2026-08-01 19:28:00,srv-api-03,API Gateway,us-east-1,19.99,50.26,17.56,18.94,0.014,0.008,98,51.1,None,0,0
2026-08-01 19:36:00,srv-api-03,API Gateway,us-east-1,17.44,48.86,13.89,22.02,0.036,0.0,140,50.1,None,0,0
2026-08-01 19:44:00,srv-api-03,API Gateway,us-east-1,17.4,48.56,12.45,22.02,0.028,0.004,108,48.9,None,0,0
2026-08-01 19:52:00,srv-api-03,API Gateway,us-east-1,21.72,45.52,23.54,23.06,0.039,0.017,86,49.9,None,0,0
2026-08-01 20:00:00,srv-api-03,API Gateway,us-east-1,22.12,49.87,9.3,22.35,0.008,0.0,51,49.2,None,0,0
2026-08-01 20:08:00,srv-api-03,API Gateway,us-east-1,19.86,43.48,29.58,20.92,0.012,0.041,77,48.9,None,0,0
2026-08-01 20:16:00,srv-api-03,API Gateway,us-east-1,20.26,49.44,15.12,18.66,0.012,0.016,146,49.9,None,0,0
2026-08-01 20:24:00,srv-api-03,API Gateway,us-east-1,23.99,48.74,14.85,20.98,0.004,0.003,69,49.2,None,0,0
2026-08-01 20:32:00,srv-api-03,API Gateway,us-east-1,17.29,47.45,17.87,19.77,0.014,0.015,100,50.1,None,0,0
2026-08-01 20:40:00,srv-api-03,API Gateway,us-east-1,17.01,44.41,17.83,23.3,0.034,0.011,92,48.3,None,0,0
2026-08-01 20:48:00,srv-api-03,API Gateway,us-east-1,20.61,45.14,4.74,19.77,0.015,0.096,53,51.9,None,0,0
2026-08-01 20:56:00,srv-api-03,API Gateway,us-east-1,15.72,47.28,21.24,16.95,0.003,0.003,98,50.1,None,0,0
2026-08-01 21:04:00,srv-api-03,API Gateway,us-east-1,18.2,43.32,11.82,22.91,0.067,0.006,98,48.6,None,0,0
2026-08-01 21:12:00,srv-api-03,API Gateway,us-east-1,11.4,44.6,18.5,23.67,0.0,0.064,81,46.5,None,0,0
2026-08-01 21:20:00,srv-api-03,API Gateway,us-east-1,13.25,46.65,16.72,23.62,0.043,0.005,72,49.5,None,0,0
2026-08-01 21:28:00,srv-api-03,API Gateway,us-east-1,16.7,46.92,8.57,20.1,0.06,0.004,20,47.9,None,0,0
2026-08-01 21:36:00,srv-api-03,API Gateway,us-east-1,23.07,44.27,16.14,18.04,0.043,0.019,64,51.2,None,0,0
2026-08-01 21:44:00,srv-api-03,API Gateway,us-east-1,22.19,48.45,18.2,20.11,0.003,0.007,126,50.1,None,0,0
2026-08-01 21:52:00,srv-api-03,API Gateway,us-east-1,22.53,48.43,12.87,21.03,0.005,0.034,135,49.7,None,0,0
2026-08-01 22:00:00,srv-api-03,API Gateway,us-east-1,17.46,48.16,20.79,17.56,0.129,0.034,98,47.9,None,0,0
2026-08-01 22:08:00,srv-api-03,API Gateway,us-east-1,13.87,45.66,10.6,22.19,0.077,0.005,106,49.2,None,0,0
2026-08-01 22:16:00,srv-api-03,API Gateway,us-east-1,16.46,47.8,16.27,18.68,0.006,0.01,72,50.7,None,0,0
2026-08-01 22:24:00,srv-api-03,API Gateway,us-east-1,13.09,46.1,11.1,19.03,0.061,0.01,115,46.8,None,0,0
2026-08-01 22:32:00,srv-api-03,API Gateway,us-east-1,19.29,47.05,5.16,18.6,0.069,0.027,86,51.4,None,0,0
2026-08-01 22:40:00,srv-api-03,API Gateway,us-east-1,18.53,46.0,23.73,21.73,0.066,0.0,35,50.7,None,0,0
2026-08-01 22:48:00,srv-api-03,API Gateway,us-east-1,15.08,44.93,4.72,19.4,0.031,0.041,61,47.9,None,0,0
2026-08-01 22:56:00,srv-api-03,API Gateway,us-east-1,19.74,46.69,16.5,20.84,0.01,0.004,64,50.5,None,0,0
2026-08-01 23:04:00,srv-api-03,API Gateway,us-east-1,13.4,49.47,12.96,19.63,0.039,0.013,51,44.9,None,0,0
2026-08-01 23:12:00,srv-api-03,API Gateway,us-east-1,15.83,46.19,17.8,24.48,0.002,0.001,85,50.4,None,0,0
2026-08-01 23:20:00,srv-api-03,API Gateway,us-east-1,9.67,43.73,9.3,21.43,0.096,0.002,107,46.5,None,0,0
2026-08-01 23:28:00,srv-api-03,API Gateway,us-east-1,17.65,46.41,10.91,22.3,0.009,0.006,71,48.3,None,0,0
2026-08-01 23:36:00,srv-api-03,API Gateway,us-east-1,9.94,50.37,15.9,25.25,0.008,0.001,94,47.3,None,0,0
2026-08-01 23:44:00,srv-api-03,API Gateway,us-east-1,14.34,48.02,2.89,21.08,0.085,0.031,89,48.8,None,0,0
2026-08-01 23:52:00,srv-api-03,API Gateway,us-east-1,15.34,47.54,4.48,21.06,0.045,0.031,62,49.9,None,0,0
2026-08-02 00:00:00,srv-api-03,API Gateway,us-east-1,11.52,47.73,17.11,23.67,0.006,0.026,70,47.5,None,0,0
2026-08-02 00:08:00,srv-api-03,API Gateway,us-east-1,12.0,45.53,17.77,22.24,0.014,0.012,88,48.3,None,0,0
2026-08-02 00:16:00,srv-api-03,API Gateway,us-east-1,15.94,48.85,13.73,21.64,0.004,0.007,89,48.8,None,0,0
2026-08-02 00:24:00,srv-api-03,API Gateway,us-east-1,18.29,45.99,15.84,19.86,0.027,0.045,76,50.3,None,0,0
2026-08-02 00:32:00,srv-api-03,API Gateway,us-east-1,25.71,47.47,13.88,21.02,0.024,0.006,77,52.2,None,0,0
2026-08-02 00:40:00,srv-api-03,API Gateway,us-east-1,13.87,47.18,6.31,20.02,0.072,0.024,104,49.5,None,0,0
2026-08-02 00:48:00,srv-api-03,API Gateway,us-east-1,20.37,47.4,3.31,19.33,0.07,0.035,71,50.5,None,0,0
2026-08-02 00:56:00,srv-api-03,API Gateway,us-east-1,18.55,45.87,15.1,21.26,0.035,0.005,80,49.3,None,0,0
2026-08-02 01:04:00,srv-api-03,API Gateway,us-east-1,15.07,46.89,13.08,22.51,0.002,0.013,57,48.9,None,0,0
2026-08-02 01:12:00,srv-api-03,API Gateway,us-east-1,17.78,47.81,8.16,21.2,0.011,0.019,73,49.7,None,0,0
2026-08-02 01:20:00,srv-api-03,API Gateway,us-east-1,19.38,45.17,23.64,18.31,0.273,0.012,91,47.5,None,0,0
2026-08-02 01:28:00,srv-api-03,API Gateway,us-east-1,10.74,45.71,22.19,20.2,0.012,0.015,99,44.8,None,0,0
2026-08-02 01:36:00,srv-api-03,API Gateway,us-east-1,20.25,48.06,6.13,19.79,0.022,0.026,111,50.5,None,0,0
2026-08-02 01:44:00,srv-api-03,API Gateway,us-east-1,19.56,46.56,12.13,25.15,0.178,0.023,82,51.0,None,0,0
2026-08-02 01:52:00,srv-api-03,API Gateway,us-east-1,15.3,45.4,17.68,21.34,0.005,0.026,107,46.4,None,0,0
2026-08-02 02:00:00,srv-api-03,API Gateway,us-east-1,19.73,45.84,11.54,21.28,0.104,0.008,71,47.9,None,0,0
2026-08-02 02:08:00,srv-api-03,API Gateway,us-east-1,18.57,46.6,13.38,19.42,0.007,0.04,60,47.4,None,0,0
2026-08-02 02:16:00,srv-api-03,API Gateway,us-east-1,22.16,49.59,22.33,24.74,0.088,0.002,80,50.9,None,0,0
2026-08-02 02:24:00,srv-api-03,API Gateway,us-east-1,17.53,44.03,12.52,19.55,0.05,0.008,96,47.6,None,0,0
2026-08-02 02:32:00,srv-api-03,API Gateway,us-east-1,21.08,46.05,5.93,22.32,0.005,0.019,106,50.0,None,0,0
2026-08-02 02:40:00,srv-api-03,API Gateway,us-east-1,19.57,47.62,7.74,19.09,0.022,0.003,121,48.8,None,0,0
2026-08-02 02:48:00,srv-api-03,API Gateway,us-east-1,20.52,46.09,16.15,21.17,0.024,0.002,102,48.1,None,0,0
2026-08-02 02:56:00,srv-api-03,API Gateway,us-east-1,20.95,46.96,12.85,18.7,0.073,0.0,73,50.2,None,0,0
2026-08-02 03:04:00,srv-api-03,API Gateway,us-east-1,29.42,49.02,22.08,23.43,0.116,0.007,52,52.3,None,0,0
2026-08-02 03:12:00,srv-api-03,API Gateway,us-east-1,21.97,46.48,20.43,20.66,0.016,0.012,105,50.8,None,0,0
2026-08-02 03:20:00,srv-api-03,API Gateway,us-east-1,22.23,45.53,20.21,22.71,0.004,0.08,64,50.5,None,0,0
2026-08-02 03:28:00,srv-api-03,API Gateway,us-east-1,21.71,44.2,11.08,20.0,0.006,0.018,93,49.2,None,0,0
2026-08-02 03:36:00,srv-api-03,API Gateway,us-east-1,21.08,46.35,16.14,19.22,0.017,0.019,68,48.5,None,0,0
2026-08-02 03:44:00,srv-api-03,API Gateway,us-east-1,20.3,48.72,13.18,22.06,0.002,0.02,104,47.8,None,0,0
2026-08-02 03:52:00,srv-api-03,API Gateway,us-east-1,21.68,50.35,16.59,19.59,0.165,0.005,117,50.4,None,0,0
2026-08-02 04:00:00,srv-api-03,API Gateway,us-east-1,14.66,46.27,12.62,20.84,0.015,0.02,77,47.5,None,0,0
2026-08-02 04:08:00,srv-api-03,API Gateway,us-east-1,18.36,47.41,17.69,18.39,0.07,0.011,74,50.0,None,0,0
2026-08-02 04:16:00,srv-api-03,API Gateway,us-east-1,16.55,46.36,13.42,23.11,0.002,0.021,121,48.5,None,0,0
2026-08-02 04:24:00,srv-api-03,API Gateway,us-east-1,18.07,47.39,17.4,20.06,0.018,0.014,129,47.1,None,0,0
2026-08-02 04:32:00,srv-api-03,API Gateway,us-east-1,19.48,47.9,9.49,18.11,0.034,0.034,151,49.3,None,0,0
2026-08-02 04:40:00,srv-api-03,API Gateway,us-east-1,24.55,47.23,16.6,22.71,0.096,0.002,96,52.2,None,0,0
2026-08-02 04:48:00,srv-api-03,API Gateway,us-east-1,19.81,48.2,10.08,23.74,0.021,0.023,76,53.1,None,0,0
2026-08-02 04:56:00,srv-api-03,API Gateway,us-east-1,19.3,47.61,8.23,19.26,0.146,0.032,126,49.0,None,0,0
2026-08-02 05:04:00,srv-api-03,API Gateway,us-east-1,24.89,45.1,20.97,23.62,0.008,0.023,99,49.8,None,0,0
2026-08-02 05:12:00,srv-api-03,API Gateway,us-east-1,31.81,47.25,13.01,20.75,0.01,0.009,91,52.8,None,0,0
2026-08-02 05:20:00,srv-api-03,API Gateway,us-east-1,23.62,47.25,16.23,23.4,0.036,0.032,130,51.6,None,0,0
2026-08-02 05:28:00,srv-api-03,API Gateway,us-east-1,20.21,45.43,17.96,23.08,0.006,0.045,97,48.8,None,0,0
2026-08-02 05:36:00,srv-api-03,API Gateway,us-east-1,27.12,47.7,29.98,19.9,0.001,0.023,97,52.4,None,0,0
2026-08-02 05:44:00,srv-api-03,API Gateway,us-east-1,15.7,50.18,18.73,21.16,0.024,0.02,95,46.4,None,0,0
2026-08-02 05:52:00,srv-api-03,API Gateway,us-east-1,30.02,46.58,17.81,25.24,0.005,0.062,99,50.6,None,0,0
2026-08-02 06:00:00,srv-api-03,API Gateway,us-east-1,14.76,47.02,26.74,21.5,0.063,0.013,136,46.3,None,0,0
2026-08-02 06:08:00,srv-api-03,API Gateway,us-east-1,23.85,48.72,13.99,22.44,0.004,0.002,129,49.4,None,0,0
2026-08-02 06:16:00,srv-api-03,API Gateway,us-east-1,18.89,47.2,16.03,21.62,0.021,0.012,159,51.1,None,0,0
2026-08-02 06:24:00,srv-api-03,API Gateway,us-east-1,24.8,46.63,17.35,19.85,0.023,0.027,70,50.9,None,0,0
2026-08-02 06:32:00,srv-api-03,API Gateway,us-east-1,19.94,46.37,19.63,21.64,0.052,0.018,104,46.6,None,0,0
2026-08-02 06:40:00,srv-api-03,API Gateway,us-east-1,25.15,50.22,17.52,22.16,0.048,0.048,156,51.9,None,0,0
2026-08-02 06:48:00,srv-api-03,API Gateway,us-east-1,18.69,45.45,22.14,21.79,0.128,0.012,97,51.5,None,0,0
2026-08-02 06:56:00,srv-api-03,API Gateway,us-east-1,21.75,47.63,19.04,22.34,0.024,0.024,182,49.3,None,0,0
2026-08-02 07:04:00,srv-api-03,API Gateway,us-east-1,23.41,51.45,12.35,23.04,0.099,0.01,125,52.2,None,0,0
2026-08-02 07:12:00,srv-api-03,API Gateway,us-east-1,20.92,46.45,18.82,21.19,0.004,0.025,149,50.5,None,0,0
2026-08-02 07:20:00,srv-api-03,API Gateway,us-east-1,24.89,48.89,19.19,22.95,0.053,0.027,149,51.2,None,0,0
2026-08-02 07:28:00,srv-api-03,API Gateway,us-east-1,26.88,44.93,15.86,23.34,0.051,0.031,163,50.8,None,0,0
2026-08-02 07:36:00,srv-api-03,API Gateway,us-east-1,26.82,47.07,25.29,22.95,0.031,0.015,184,52.8,None,0,0
2026-08-02 07:44:00,srv-api-03,API Gateway,us-east-1,24.17,46.56,31.7,21.01,0.05,0.032,138,49.7,None,0,0
2026-08-02 07:52:00,srv-api-03,API Gateway,us-east-1,31.39,46.29,25.25,20.3,0.032,0.012,151,53.5,None,0,0
2026-08-02 08:00:00,srv-api-03,API Gateway,us-east-1,25.97,46.7,26.62,21.16,0.025,0.015,121,51.8,None,0,0
2026-08-02 08:08:00,srv-api-03,API Gateway,us-east-1,26.1,48.82,21.19,20.46,0.079,0.001,148,50.8,None,0,0
2026-08-02 08:16:00,srv-api-03,API Gateway,us-east-1,27.47,47.66,18.36,20.87,0.029,0.005,130,51.1,None,0,0
2026-08-02 08:24:00,srv-api-03,API Gateway,us-east-1,21.02,49.67,25.25,19.16,0.024,0.01,158,51.6,None,0,0
2026-08-02 08:32:00,srv-api-03,API Gateway,us-east-1,29.62,44.86,21.35,21.98,0.027,0.031,155,51.8,None,0,0
2026-08-02 08:40:00,srv-api-03,API Gateway,us-east-1,29.82,47.15,20.02,21.12,0.013,0.003,136,53.6,None,0,0
2026-08-02 08:48:00,srv-api-03,API Gateway,us-east-1,23.82,48.87,15.86,21.72,0.068,0.016,170,50.0,None,0,0
2026-08-02 08:56:00,srv-api-03,API Gateway,us-east-1,25.17,46.6,22.64,21.6,0.013,0.001,147,52.8,None,0,0
2026-08-02 09:04:00,srv-api-03,API Gateway,us-east-1,26.66,46.41,13.9,20.96,0.022,0.021,129,51.6,None,0,0
2026-08-02 09:12:00,srv-api-03,API Gateway,us-east-1,25.94,48.04,26.18,24.46,0.011,0.031,122,49.5,None,0,0
2026-08-02 09:20:00,srv-api-03,API Gateway,us-east-1,36.92,45.5,28.33,21.07,0.086,0.046,133,55.3,None,0,0
2026-08-02 09:28:00,srv-api-03,API Gateway,us-east-1,22.27,46.25,24.85,25.18,0.018,0.067,136,48.4,None,0,0
2026-08-02 09:36:00,srv-api-03,API Gateway,us-east-1,27.28,46.48,24.21,22.3,0.005,0.015,144,51.5,None,0,0
2026-08-02 09:44:00,srv-api-03,API Gateway,us-east-1,24.85,46.5,32.81,22.11,0.097,0.028,157,49.4,None,0,0
2026-08-02 09:52:00,srv-api-03,API Gateway,us-east-1,32.85,46.16,16.71,19.78,0.05,0.019,129,54.7,None,0,0
2026-08-02 10:00:00,srv-api-03,API Gateway,us-east-1,28.15,48.45,27.09,20.06,0.039,0.01,134,50.1,None,0,0
2026-08-02 10:08:00,srv-api-03,API Gateway,us-east-1,30.87,47.97,24.7,23.68,0.05,0.037,148,52.6,None,0,0
2026-08-02 10:16:00,srv-api-03,API Gateway,us-east-1,30.66,47.61,24.21,25.7,0.001,0.009,143,51.5,None,0,0
2026-08-02 10:24:00,srv-api-03,API Gateway,us-east-1,37.84,47.69,18.64,20.89,0.006,0.017,156,54.8,None,0,0
2026-08-02 10:32:00,srv-api-03,API Gateway,us-east-1,29.84,46.01,27.3,21.77,0.01,0.062,164,52.3,None,0,0
2026-08-02 10:40:00,srv-api-03,API Gateway,us-east-1,30.36,52.53,27.79,21.57,0.099,0.064,137,50.4,None,0,0
2026-08-02 10:48:00,srv-api-03,API Gateway,us-east-1,33.56,48.49,16.25,27.33,0.065,0.008,130,53.2,None,0,0
2026-08-02 10:56:00,srv-api-03,API Gateway,us-east-1,33.12,47.99,30.5,20.95,0.117,0.029,138,53.6,None,0,0
2026-08-02 11:04:00,srv-api-03,API Gateway,us-east-1,28.37,49.82,24.54,20.05,0.002,0.0,133,52.6,None,0,0
2026-08-02 11:12:00,srv-api-03,API Gateway,us-east-1,32.23,49.13,21.48,22.36,0.022,0.011,123,51.5,None,0,0
2026-08-02 11:20:00,srv-api-03,API Gateway,us-east-1,29.58,47.0,20.49,21.68,0.056,0.042,134,52.7,None,0,0
2026-08-02 11:28:00,srv-api-03,API Gateway,us-east-1,25.24,48.58,25.28,25.38,0.002,0.006,141,49.8,None,0,0
2026-08-02 11:36:00,srv-api-03,API Gateway,us-east-1,32.68,50.88,28.32,22.01,0.01,0.016,116,52.5,None,0,0
2026-08-02 11:44:00,srv-api-03,API Gateway,us-east-1,24.51,49.7,12.55,25.53,0.027,0.003,135,50.5,None,0,0
2026-08-02 11:52:00,srv-api-03,API Gateway,us-east-1,30.59,46.91,29.03,25.2,0.181,0.023,137,51.8,None,0,0
2026-08-02 12:00:00,srv-api-03,API Gateway,us-east-1,31.52,49.86,27.2,21.3,0.019,0.0,179,53.8,None,0,0
2026-08-02 12:08:00,srv-api-03,API Gateway,us-east-1,32.66,45.64,22.8,21.42,0.03,0.012,192,53.8,None,0,0
2026-08-02 12:16:00,srv-api-03,API Gateway,us-east-1,25.15,49.52,23.81,25.27,0.005,0.002,116,51.8,None,0,0
2026-08-02 12:24:00,srv-api-03,API Gateway,us-east-1,26.41,50.29,31.55,23.73,0.015,0.004,184,52.8,None,0,0
2026-08-02 12:32:00,srv-api-03,API Gateway,us-east-1,29.97,47.75,26.05,22.06,0.022,0.025,153,54.3,None,0,0
2026-08-02 12:40:00,srv-api-03,API Gateway,us-east-1,26.26,45.66,21.6,21.73,0.015,0.026,173,50.3,None,0,0
2026-08-02 12:48:00,srv-api-03,API Gateway,us-east-1,24.0,44.74,16.46,23.4,0.027,0.002,140,52.0,None,0,0
2026-08-02 12:56:00,srv-api-03,API Gateway,us-east-1,35.21,48.13,22.04,26.11,0.073,0.017,176,51.4,None,0,0
2026-08-02 13:04:00,srv-api-03,API Gateway,us-east-1,33.33,48.5,22.36,19.77,0.004,0.006,140,54.1,None,0,0
2026-08-02 13:12:00,srv-api-03,API Gateway,us-east-1,25.42,47.03,21.35,21.89,0.01,0.001,125,50.1,None,0,0
2026-08-02 13:20:00,srv-api-03,API Gateway,us-east-1,29.3,46.09,23.81,20.99,0.047,0.019,109,54.2,None,0,0
2026-08-02 13:28:00,srv-api-03,API Gateway,us-east-1,28.32,46.18,25.57,20.62,0.052,0.0,164,49.5,None,0,0
